Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Confidence,Lat,Lon,YEAR,DOY,T2M_MIN,T2M_MAX,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WD2M,GWETTOP,GWETROOT
5/10/2023,Lumbini,Banke,Rapti Sonari,2,Banke National Park,40,28.10641,81.91977,2023,130,7.71,18.55,13.39,7.57,79.44,1.64,4.13,183.75,0.52,0.5
5/10/2023,Lumbini,Banke,Rapti Sonari,2,Banke National Park,70,28.14042,81.90303,2023,130,7.71,18.55,13.39,7.57,79.44,1.64,4.13,183.75,0.52,0.5
5/10/2023,Lumbini,Banke,Rapti Sonari,9,Banke National Park,58,28.22207,81.82969,2023,130,7.71,18.55,13.39,7.57,79.44,1.64,4.13,183.75,0.52,0.5
5/10/2023,Lumbini,Banke,Rapti Sonari,9,Banke National Park,49,28.22059,81.81944,2023,130,7.71,18.55,13.39,7.57,79.44,1.64,4.13,183.75,0.52,0.5
5/10/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Nikunja Central Region,76,27.98488,82.17529,2023,130,7.71,18.55,13.39,7.57,79.44,1.64,4.13,183.75,0.52,0.5
4/6/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,50,28.02115,82.19255,2023,96,-2.63,12.52,5.19,3.23,64.12,0.0,4.03,161.06,0.54,0.52
4/15/2023,Lumbini,Banke,Rapti Sonari,2,Banke National Park,47,28.07112,81.96754,2023,105,5.84,14.01,9.49,6.47,88.12,3.09,5.03,71.38,0.61,0.53
4/16/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,32,28.07424,82.04742,2023,106,4.69,12.99,8.86,5.86,84.31,1.21,4.39,23.12,0.58,0.53
4/16/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,86,28.08315,82.04597,2023,106,4.69,12.99,8.86,5.86,84.31,1.21,4.39,23.12,0.58,0.53
4/16/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,9,28.09206,82.04449,2023,106,4.69,12.99,8.86,5.86,84.31,1.21,4.39,23.12,0.58,0.53
4/17/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,66,28.0409,82.12,2023,107,3.8,14.27,8.3,4.82,74.5,0.28,4.83,43.06,0.55,0.52
4/17/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,34,28.07478,82.0408,2023,107,3.8,14.27,8.3,4.82,74.5,0.28,4.83,43.06,0.55,0.52
4/17/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,23,28.06613,82.10516,2023,107,3.8,14.27,8.3,4.82,74.5,0.28,4.83,43.06,0.55,0.52
4/17/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Nikunja Central Region,72,28.03151,81.99689,2023,107,3.8,14.27,8.3,4.82,74.5,0.28,4.83,43.06,0.55,0.52
4/18/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,66,28.09663,82.02544,2023,108,2.96,14.46,8.21,5.0,77.06,0.29,5.63,53.19,0.55,0.52
4/18/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,48,28.05434,82.05255,2023,108,2.96,14.46,8.21,5.0,77.06,0.29,5.63,53.19,0.55,0.52
4/18/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,68,28.06585,82.10345,2023,108,2.96,14.46,8.21,5.0,77.06,0.29,5.63,53.19,0.55,0.52
4/18/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,58,28.07616,82.0845,2023,108,2.96,14.46,8.21,5.0,77.06,0.29,5.63,53.19,0.55,0.52
4/19/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,41,28.05876,82.03773,2023,109,2.02,12.67,7.15,3.91,66.56,1.84,7.64,35.88,0.55,0.52
4/19/2023,Lumbini,Banke,Rapti Sonari,2,Banke National Park,66,28.08303,82.01203,2023,109,2.02,12.67,7.15,3.91,66.56,1.84,7.64,35.88,0.55,0.52
4/19/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Park,41,28.05876,82.03773,2023,109,2.02,12.67,7.15,3.91,66.56,1.84,7.64,35.88,0.55,0.52
4/19/2023,Lumbini,Banke,Rapti Sonari,2,Banke National Park,66,28.08303,82.01203,2023,109,2.02,12.67,7.15,3.91,66.56,1.84,7.64,35.88,0.55,0.52
4/19/2023,Lumbini,Banke,Rapti Sonari,2,Banke National Park,11,28.08943,82.00325,2023,109,2.02,12.67,7.15,3.91,66.56,1.84,7.64,35.88,0.55,0.52
4/19/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Nikunja Central Region,36,28.01488,82.03281,2023,109,2.02,12.67,7.15,3.91,66.56,1.84,7.64,35.88,0.55,0.52
4/19/2023,Lumbini,Banke,Rapti Sonari,1,Banke National Nikunja Central Region,36,28.01488,82.03281,2023,109,2.02,12.67,7.15,3.91,66.56,1.84,7.64,35.88,0.55,0.52
4/19/2023,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,37,28.17355,82.00185,2023,109,18.69,33.44,25.69,8.18,37.0,0.06,3.25,210.69,0.37,0.41
4/19/2023,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,37,28.17355,82.00185,2023,109,18.69,33.44,25.69,8.18,37.0,0.06,3.25,210.69,0.37,0.41
4/19/2023,Lumbini,Bardiya,Bansagadhi,1,Banke National Nikunja Central Region,42,28.3402,81.71425,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Bansagadhi,1,Banke National Nikunja Central Region,42,28.3402,81.71425,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,48,28.39181,81.66438,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,82,28.43811,81.35183,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,26,28.49086,81.25272,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,48,28.39181,81.66438,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,82,28.43811,81.35183,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,26,28.49086,81.25272,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Barbardiya,1,Bardiya National Nikunja Intermediate Region,77,28.37462,81.38773,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Barbardiya,1,Bardiya National Nikunja Intermediate Region,61,28.38532,81.38524,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Barbardiya,1,Bardiya National Nikunja Intermediate Region,65,28.38257,81.37007,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Barbardiya,1,Bardiya National Nikunja Intermediate Region,77,28.37462,81.38773,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Barbardiya,1,Bardiya National Nikunja Intermediate Region,61,28.38532,81.38524,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/19/2023,Lumbini,Bardiya,Barbardiya,1,Bardiya National Nikunja Intermediate Region,65,28.38257,81.37007,2023,109,24.18,38.93,31.47,10.5,40.88,0.0,4.72,309.81,0.18,0.59
4/20/2023,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,77,28.17684,82.00365,2023,110,20.02,32.62,25.58,8.3,38.12,0.23,2.99,223.12,0.37,0.4
4/20/2023,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,59,28.16618,82.01311,2023,110,20.02,32.62,25.58,8.3,38.12,0.23,2.99,223.12,0.37,0.4
4/20/2023,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,61,28.17542,82.01443,2023,110,20.02,32.62,25.58,8.3,38.12,0.23,2.99,223.12,0.37,0.4
6/12/2023,Lumbini,Banke,Baijanath,4,Banke National Nikunja Central Region,73,28.25134,81.70491,2023,163,14.33,25.73,20.55,7.32,50.94,0.0,5.24,98.25,0.42,0.42
4/23/2022,Karnali,Salyan,Kalimati,5,Banke National Nikunja Central Region,51,28.26055,81.86558,2022,113,17.16,32.25,24.42,5.8,29.25,0.0,3.62,242.56,0.37,0.4
4/24/2022,Karnali,Salyan,Kalimati,5,Banke National Nikunja Central Region,70,28.24559,81.89268,2022,114,17.12,32.22,24.58,5.19,25.81,0.0,3.64,199.62,0.36,0.4
4/18/2021,Karnali,Salyan,Kalimati,5,Banke National Nikunja Central Region,74,28.256,81.896,2021,108,14.43,29.83,22.12,6.65,38.94,1.92,3.54,191.88,0.34,0.35
4/12/2021,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,55,28.203,81.959,2021,102,17.58,31.79,24.32,3.72,18.31,0.0,3.15,212.44,0.19,0.34
2/28/2021,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,68,28.187,81.994,2021,59,11.38,27.33,18.7,5.0,37.19,0.0,3.84,214.69,0.34,0.38
3/14/2021,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,59,28.186,82.018,2021,73,12.55,25.96,18.27,5.86,41.62,0.0,2.8,188.38,0.35,0.37
3/26/2021,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,33,28.211,81.946,2021,85,14.13,28.26,20.4,4.21,26.56,0.0,2.91,216.44,0.3,0.35
3/26/2021,Karnali,Salyan,Kalimati,5,Banke National Nikunja Central Region,50,28.246,81.896,2021,85,14.13,28.26,20.4,4.21,26.56,0.0,2.91,216.44,0.3,0.35
3/26/2021,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,31,28.211,81.942,2021,85,14.13,28.26,20.4,4.21,26.56,0.0,2.91,216.44,0.3,0.35
3/26/2021,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,46,28.202,81.945,2021,85,14.13,28.26,20.4,4.21,26.56,0.0,2.91,216.44,0.3,0.35
3/22/2021,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,50,28.226,81.926,2021,81,14.28,29.38,21.38,5.0,29.94,0.0,2.87,208.56,0.3,0.36
3/21/2021,Karnali,Salyan,Kalimati,2,Banke National Nikunja Central Region,55,28.178,81.984,2021,80,14.31,28.54,20.75,5.19,31.5,0.0,2.8,199.94,0.31,0.36
4/3/2021,Karnali,Salyan,Kalimati,5,Banke National Nikunja Central Region,78,28.251,81.942,2021,93,9.55,28.12,19.37,1.83,13.25,0.0,3.16,203.62,0.26,0.34
4/3/2021,Karnali,Salyan,Kalimati,5,Banke National Nikunja Central Region,66,28.254,81.9,2021,93,9.55,28.12,19.37,1.83,13.25,0.0,3.16,203.62,0.26,0.34
4/3/2021,Karnali,Salyan,Kalimati,5,Banke National Nikunja Central Region,80,28.278,81.874,2021,93,9.55,28.12,19.37,1.83,13.25,0.0,3.16,203.62,0.26,0.34
4/3/2021,Karnali,Salyan,Kalimati,7,Banke National Nikunja Central Region,74,28.326,81.763,2021,93,9.55,28.12,19.37,1.83,13.25,0.0,3.16,203.62,0.26,0.34
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,19,28.452,81.585,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,35,28.439,81.605,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,22,28.437,81.616,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,78,28.391,81.682,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,40,28.381,81.68,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,89,28.38,81.691,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,52,28.335,81.671,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,80,28.329,81.675,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,74,28.318,81.662,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,72,28.316,81.656,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,85,28.321,81.662,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,64,28.439,81.622,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,61,28.441,81.612,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,51,28.514,81.348,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,60,28.516,81.337,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,36,28.331,81.674,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,68,28.332,81.664,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,68,28.364,81.633,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,40,28.372,81.645,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,22,28.373,81.635,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,69,28.412,81.42,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,63,28.414,81.409,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/4/2021,Lumbini,Bardiya,Bansagadhi,1,Bardiya National Nikunja Intermediate Region,57,28.348,81.746,2021,94,21.08,41.75,31.03,9.95,44.62,0.0,3.12,250.31,0.12,0.59
4/5/2021,Karnali,Surkhet,Bheriganga,2,Bardiya National Park,65,28.437,81.632,2021,95,14.82,31.04,22.44,2.81,15.75,0.0,2.95,116.94,0.24,0.34
4/5/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,68,28.411,81.389,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,63,28.372,81.628,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,44,28.371,81.685,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,57,28.32,81.673,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,65,28.318,81.666,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,48,28.44,81.583,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,100,28.386,81.636,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,67,28.384,81.624,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Nikunja Intermediate Region,66,28.404,81.382,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Barbardiya,1,Bardiya National Nikunja Intermediate Region,63,28.383,81.387,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/5/2021,Lumbini,Bardiya,Barbardiya,1,Bardiya National Nikunja Intermediate Region,56,28.409,81.374,2021,95,21.72,41.95,31.3,10.5,44.69,0.0,3.55,261.0,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,64,28.337,81.647,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,74,28.404,81.399,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,37,28.336,81.644,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,71,28.338,81.655,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,25,28.332,81.677,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,47,28.3,81.587,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,43,28.303,81.607,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,55,28.304,81.618,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28,28.309,81.649,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,41,28.645,81.312,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,61,28.463,81.327,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,44,28.474,81.401,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,33,28.458,81.598,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,64,28.45,81.606,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,97,28.421,81.536,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,97,28.422,81.546,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,88,28.391,81.402,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,85,28.412,81.538,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,90,28.413,81.548,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bansagadhi,1,Bardiya National Nikunja Intermediate Region,80,28.372,81.701,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/3/2021,Lumbini,Bardiya,Bansagadhi,2,Bardiya National Nikunja Intermediate Region,87,28.294,81.609,2021,93,19.74,41.87,30.5,8.91,43.81,0.0,2.46,209.12,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,64,28.312,81.629,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,78,28.316,81.625,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,78,28.324,81.637,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,28,28.309,81.612,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,77,28.311,81.601,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,60,28.313,81.59,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,80,28.358,81.486,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,72,28.36,81.475,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,81,28.365,81.483,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,37,28.348,81.648,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,47,28.349,81.637,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,31,28.36,81.628,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,69,28.362,81.617,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,67,28.389,81.453,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,69,28.391,81.442,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,71,28.353,81.645,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,89,28.385,81.456,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,41,28.383,81.441,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,71,28.389,81.45,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,45,28.353,81.659,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/2/2021,Lumbini,Bardiya,Bansagadhi,1,Bardiya National Nikunja Intermediate Region,44,28.361,81.743,2021,92,19.31,41.76,30.01,7.75,40.75,0.0,3.22,275.0,0.12,0.59
4/1/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,63,28.323,81.585,2021,91,20.84,42.12,30.37,8.91,44.12,0.0,3.59,287.94,0.12,0.59
4/1/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,42,28.356,81.625,2021,91,20.84,42.12,30.37,8.91,44.12,0.0,3.59,287.94,0.12,0.59
4/1/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,58,28.332,81.639,2021,91,20.84,42.12,30.37,8.91,44.12,0.0,3.59,287.94,0.12,0.59
4/1/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,75,28.333,81.634,2021,91,20.84,42.12,30.37,8.91,44.12,0.0,3.59,287.94,0.12,0.59
4/1/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,38,28.331,81.649,2021,91,20.84,42.12,30.37,8.91,44.12,0.0,3.59,287.94,0.12,0.59
4/1/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,26,28.321,81.631,2021,91,20.84,42.12,30.37,8.91,44.12,0.0,3.59,287.94,0.12,0.59
4/1/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,55,28.552,81.444,2021,91,20.84,42.12,30.37,8.91,44.12,0.0,3.59,287.94,0.12,0.59
4/1/2021,Lumbini,Bardiya,Bardiya National Park,99,Bardiya National Park,70,28.462,81.33,2021,91,20.84,42.12,30.37,8.91,44.12,0.0,3.59,287.94,0.12,0.59
